發生地點,發生時間點,行政區,車種,受傷人數,緯度,經度
臺北市中山區林森北路50號前0.0公尺,2018/3/16 下午 07:05:00,中山區,普通重型-機車;普通重型-機車,1,25.04827,121.524303
臺北市中山區林森北路511號前0.0公尺,2018/11/27 上午 10:40:00,中山區,計程車-小客車;普通重型-機車,1,25.061976,121.525745
臺北市中山區林森北路530號前0.0公尺,2018/3/20 下午 12:06:00,中山區,普通重型-機車;乘客-人,1,25.063462,121.525475
臺北市中山區林森北路530號前0.0公尺,2018/7/30 下午 07:20:00,中山區,計程車-小客車;普通重型-機車;乘客-人,1,25.063472,121.525649
臺北市中山區林森北路54號前0.0公尺,2018/7/11 下午 02:41:00,中山區,自用-小客車;普通重型-機車,1,25.048602,121.524291
臺北市中山區林森北路557巷5號前0.0公尺,2018/2/4 下午 07:30:00,中山區,普通重型-機車;自用-小客車,1,25.064401,121.526405
臺北市中山區林森北路582號前0.0公尺,2018/11/28 下午 03:23:00,中山區,自用-小客車;普通重型-機車;普通重型-機車,2,25.065174,121.525668
臺北市中山區林森北路67巷104號前0.0公尺,2018/2/14 下午 05:43:00,中山區,普通重型-機車;自用-小客車,1,25.047932,121.527629
臺北市中山區林森北路83號前0.0公尺,2018/2/2 下午 10:14:00,中山區,計程車-小客車;普通重型-機車;乘客-人,1,25.049692,121.524765
臺北市中山區林森北路98號前0.0公尺,2018/11/5 上午 08:10:00,中山區,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車,3,25.050045,121.524674
臺北市中山區林森北路前0.0公尺,2018/5/23 下午 03:56:00,中山區,普通重型-機車;自用-小客車;乘客-人,2,25.047876,121.524225
臺北市中山區林森北路前0.0公尺,2018/6/11 下午 09:43:00,中山區,計程車-小客車;計程車-小客車,2,25.052186,121.525543
臺北市中山區林森北路前0.0公尺,2018/8/17 上午 08:16:00,中山區,普通重型-機車;普通重型-機車;計程車-小客車,1,25.062827,121.525635
臺北市中山區林森北路前0.0公尺,2018/9/14 下午 01:15:00,中山區,計程車-小客車;普通重型-機車;計程車-小客車,1,25.063462,121.525475
臺北市中山區林森北路前0.0公尺,2018/4/2 下午 11:18:00,中山區,民營客運-大客車;租賃車-小客車;其他人-人,1,25.063875,121.525633
臺北市中山區龍江路 / 臺北市中山區長安東路2段,2018/3/12 下午 01:37:00,中山區,普通重型-機車;自用-小貨車(含客、貨兩用),1,25.048322,121.540407
臺北市中山區龍江路 / 臺北市中山區合江街,2018/2/27 上午 05:20:00,中山區,普通重型-機車;計程車-小客車,1,25.054963,121.540374
臺北市中山區龍江路 / 臺北市中山區合江街,2018/11/19 下午 05:00:00,中山區,自用-小客車;普通重型-機車,1,25.055548,121.540331
臺北市中山區龍江路 / 臺北市中山區合江街,2018/7/11 上午 11:45:00,中山區,自用-小客車;普通重型-機車,1,25.055733,121.540528
臺北市中山區龍江路 / 臺北市中山區合江街,2018/7/18 下午 07:24:00,中山區,普通重型-機車;普通重型-機車,2,25.058506,121.540709
臺北市中山區龍江路 / 臺北市中山區合江街,2018/1/29 上午 11:42:00,中山區,自用-小客車;普通重型-機車,1,25.058732,121.54067
臺北市中山區龍江路 / 臺北市中山區合江街,2018/2/9 下午 12:10:00,中山區,普通重型-機車;普通重型-機車,2,25.061812,121.539264
臺北市中山區龍江路 / 臺北市中山區建國北路1段,2018/9/7 下午 09:50:00,中山區,自用-小客車;行人-人,1,25.047057,121.54029
臺北市中山區龍江路 / 臺北市中山區錦州街,2018/9/19 下午 06:45:00,中山區,小型輕型-機車;自用-小客車,1,25.060162,121.540741
臺北市中山區龍江路 / 臺北市中山區錦州街,2018/8/13 下午 03:50:00,中山區,計程車-小客車;行人-人,1,25.060227,121.540741
臺北市中山區龍江路 / 臺北市中山區錦州街,2018/2/21 上午 09:00:00,中山區,普通重型-機車;普通輕型-機車,1,25.06026,121.540718
臺北市中山區龍江路 / 臺北市中山區錦州街,2018/9/6 上午 08:26:00,中山區,普通重型-機車,1,25.060356,121.540742
臺北市中山區龍江路 / 臺北市中山區遼寧街,2018/5/4 下午 09:30:00,中山區,計程車-小客車;行人-人,1,25.052818,121.540501
臺北市中山區龍江路 / 臺北市中山區遼寧街,2018/2/1 下午 02:20:00,中山區,普通重型-機車;租賃車-小客車,1,25.05337,121.540497
臺北市中山區龍江路 / 臺北市中山區遼寧街,2018/11/24 下午 04:12:00,中山區,自用-小客車;普通重型-機車,1,25.053524,121.540699
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/5/7 下午 03:10:00,中山區,普通重型-機車;普通重型-機車,1,25.048825,121.540426
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/9/12 下午 04:25:00,中山區,計程車-小客車;普通重型-機車,1,25.048837,121.540402
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/3/21 上午 09:28:00,中山區,租賃車-小客車;普通重型-機車,1,25.049554,121.540471
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/7/4 上午 08:23:00,中山區,自用-小客車;普通重型-機車,1,25.050395,121.540479
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/1/8 下午 09:25:00,中山區,自用-小客車;普通重型-機車,1,25.050835,121.540449
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/5/19 下午 03:46:00,中山區,自用-小客車;普通重型-機車,1,25.051178,121.540474
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/4/18 下午 06:30:00,中山區,自用-小客車;普通重型-機車,1,25.051277,121.540419
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/10/14 下午 04:27:00,中山區,自用-小客車;普通重型-機車;其他人-人,2,25.051337,121.540397
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/5/7 下午 08:03:00,中山區,計程車-小客車;普通重型-機車,1,25.054154,121.540658
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/11/27 上午 08:36:00,中山區,普通重型-機車;普通重型-機車,2,25.054967,121.540649
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/1/12 下午 03:55:00,中山區,普通重型-機車;自用-小客車,1,25.056869,121.540586
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/1/20 下午 10:15:00,中山區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.056881,121.540587
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/7/28 下午 05:32:00,中山區,普通重型-機車;普通重型-機車,2,25.056886,121.540598
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/7/8 下午 09:40:00,中山區,自用-小客車;普通重型-機車,1,25.056889,121.540581
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/9/11 上午 11:22:00,中山區,普通重型-機車;自用-小客車,1,25.056889,121.540581
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/6/1 上午 10:01:00,中山區,自用-小客車;普通重型-機車,1,25.057268,121.540576
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/2/22 上午 07:27:00,中山區,自用-小客車;普通重型-機車,1,25.061434,121.540188
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/6/30 下午 06:10:00,中山區,自用-小客車;普通重型-機車,1,25.061799,121.540769
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/9/13 上午 09:37:00,中山區,自用-小客車;普通重型-機車,1,25.061889,121.540763
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/12/10 下午 12:56:00,中山區,普通重型-機車;行人-人;營業用-大貨車,2,25.062121,121.537414
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/8/21 上午 10:38:00,中山區,腳踏自行車-慢車;自用-小客車,1,25.062942,121.54091
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/1/20 上午 12:39:00,中山區,普通重型-機車;普通重型-機車,1,25.063367,121.540943
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/8/4 下午 04:40:00,中山區,自用-小客車;普通重型-機車,1,25.065142,121.540958
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/5/28 下午 08:32:00,中山區,普通重型-機車;普通重型-機車,2,25.065167,121.540945
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/10/4 上午 06:55:00,中山區,普通重型-機車;普通重型-機車,2,25.065983,121.540967
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/3/27 上午 08:17:00,中山區,普通重型-機車;普通重型-機車,2,25.065606,121.5411
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/9/20 上午 09:40:00,中山區,自用-小貨車(含客、貨兩用);普通重型-機車;其他人-人,2,25.066404,121.540969
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/3/30 上午 12:06:00,中山區,普通重型-機車;計程車-小客車,1,25.066823,121.540988
臺北市中山區龍江路 / 臺北市中山區龍江路,2018/2/27 上午 11:51:00,中山區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.067599,121.540988
臺北市中山區龍江路 / 臺北市中山區民權東路3段,2018/12/22 下午 09:40:00,中山區,普通重型-機車;自用-小客車,1,25.06558,121.542591
臺北市中山區龍江路 / 臺北市中山區民生東路3段,2018/8/29 上午 08:56:00,中山區,自用-小客車;普通重型-機車,1,25.057903,121.540678
臺北市中山區龍江路 / 臺北市中山區民族東路,2018/2/12 下午 05:30:00,中山區,自用-小客車;普通重型-機車,1,25.066007,121.538319
臺北市中山區龍江路 / 臺北市中山區南京東路3段,2018/7/9 上午 04:58:00,中山區,普通重型-機車;自用-小客車,1,25.052835,121.539862
臺北市中山區龍江路 / 臺北市中山區南京東路3段,2018/5/23 上午 08:27:00,中山區,普通重型-機車;自用-小客車,1,25.053404,121.540131
臺北市中山區龍江路 / 臺北市中山區五常街,2018/7/20 下午 04:00:00,中山區,自用-小客車;普通重型-機車,1,25.064301,121.540942
臺北市中山區龍江路 / 臺北市中山區五常街,2018/9/30 上午 11:04:00,中山區,普通輕型-機車;普通重型-機車,1,25.064301,121.540942
臺北市中山區龍江路 / 臺北市中山區五常街,2018/9/21 上午 11:00:00,中山區,自用-小客車;普通重型-機車,1,25.065997,121.539649
臺北市中山區龍江路 / 臺北市中山區五常街,2018/12/5 下午 10:00:00,中山區,普通輕型-機車;行人-人,2,25.066,121.539646
臺北市中山區龍江路 / 臺北市中山區五常街,2018/10/19 下午 04:10:00,中山區,普通重型-機車;自用-小客車;行人-人;行人-人,3,25.067225,121.539673
臺北市中山區龍江路 / 臺北市中山區五常街,2018/4/20 下午 05:35:00,中山區,普通重型-機車;普通重型-機車,2,25.067602,121.539676
臺北市中山區龍江路 / 臺北市中山區五常街,2018/5/31 下午 11:00:00,中山區,普通輕型-機車;自用-小客車;乘客-人,2,25.067602,121.539676
臺北市中山區龍江路 / 臺北市中山區興安街,2018/1/31 下午 08:25:00,中山區,普通重型-機車,1,25.056105,121.540664
臺北市中山區龍江路 / 臺北市中山區興安街,2018/2/8 下午 11:00:00,中山區,自用-小客車;普通重型-機車,1,25.056118,121.540566
臺北市中山區龍江路 / 臺北市中山區興安街,2018/11/12 上午 07:54:00,中山區,自用-小客車;普通重型-機車,1,25.05612,121.540552
臺北市中山區龍江路 / 臺北市中山區興安街,2018/9/15 上午 12:05:00,中山區,普通重型-機車;普通重型-機車,1,25.056121,121.540569
臺北市中山區龍江路 / 臺北市中山區朱崙街,2018/5/30 上午 10:43:00,中山區,計程車-小客車;普通重型-機車,1,25.049997,121.540451
臺北市中山區龍江路 / 臺北市中山區朱崙街,2018/5/27 下午 09:30:00,中山區,普通重型-機車,1,25.05005,121.540458
臺北市中山區龍江路147-1號前0.0公尺,2018/4/27 下午 04:55:00,中山區,營業用-小貨車(含客、貨兩用);普通重型-機車,1,25.053835,121.540496
臺北市中山區龍江路185號前0.0公尺,2018/7/28 下午 01:30:00,中山區,計程車-小客車;乘客-人,1,25.055506,121.540564
臺北市中山區龍江路260號前0.0公尺,2018/5/16 下午 12:34:00,中山區,營業用-小貨車(含客、貨兩用);腳踏自行車-慢車,1,25.060224,121.540483
臺北市中山區龍江路282號前0.0公尺,2018/5/10 上午 08:19:00,中山區,普通重型-機車;腳踏自行車-慢車,1,25.060915,121.540618
臺北市中山區龍江路292巷8號前0.0公尺,2018/5/14 上午 10:35:00,中山區,自用-小客車;普通重型-機車,1,25.061299,121.540764
臺北市中山區龍江路328巷13號前0.0公尺,2018/6/13 下午 10:40:00,中山區,普通重型-機車;普通重型-機車,2,25.065279,121.540184
臺北市中山區龍江路345巷16號前0.0公尺,2018/9/25 上午 07:51:00,中山區,計程車-小客車;行人-人,1,25.063372,121.542373
臺北市中山區龍江路345巷前0.0公尺,2018/6/11 上午 07:30:00,中山區,計程車-小客車;普通重型-機車,1,25.062696,121.541017
臺北市中山區龍江路356巷41號前0.0公尺,2018/2/5 下午 10:55:00,中山區,普通重型-機車;普通重型-機車;自用-小客車,2,25.066,121.539329
臺北市中山區龍江路356巷42號前0.0公尺,2018/7/27 上午 06:37:00,中山區,普通輕型-機車;普通重型-機車,2,25.065982,121.539243
臺北市中山區龍江路356巷86號前0.0公尺,2018/12/27 下午 10:10:00,中山區,計程車-小客車;普通重型-機車;乘客-人,1,25.066047,121.537369
臺北市中山區龍江路356巷前0.0公尺,2018/10/2 上午 11:20:00,中山區,普通重型-機車;普通重型-機車,1,25.066013,121.53738
臺北市中山區龍江路370巷55號前0.0公尺,2018/5/10 下午 09:13:00,中山區,租賃車-小客車;普通重型-機車,1,25.066531,121.54012
臺北市中山區龍江路372號前0.0公尺,2018/1/22 下午 06:30:00,中山區,自用-小客車;普通重型-機車;乘客-人,1,25.066439,121.54097
臺北市中山區龍江路373號前0.0公尺,2018/8/22 上午 08:25:00,中山區,普通重型-機車,1,25.064667,121.54094
臺北市中山區龍江路443巷2號前0.0公尺,2018/5/6 下午 12:46:00,中山區,計程車-小客車;乘客-人;普通重型-機車,1,25.067208,121.54104
臺北市中山區龍江路46巷前0.0公尺,2018/1/19 下午 12:10:00,中山區,普通重型-機車;普通重型-機車;營業用-小貨車(含客、貨兩用),1,25.049282,121.540559
臺北市中山區龍江路50號前0.0公尺,2018/7/17 上午 07:35:00,中山區,普通重型-機車;普通輕型-機車,1,25.049925,121.540392
臺北市中山區龍江路62號前0.0公尺,2018/9/7 下午 10:35:00,中山區,普通重型-機車;計程車-小客車;乘客-人,2,25.050615,121.540564
臺北市中山區龍江路79號前0.0公尺,2018/7/25 下午 02:17:00,中山區,自用-小客車;普通重型-機車,1,25.051067,121.540481
臺北市中山區龍江路前0.0公尺,2018/1/11 上午 08:30:00,中山區,腳踏自行車-慢車,1,25.050318,121.540414
臺北市中山區龍江路前0.0公尺,2018/8/20 下午 08:57:00,中山區,腳踏自行車-慢車;普通重型-機車,2,25.055611,121.540536
臺北市中山區龍江路前0.0公尺,2018/3/18 下午 03:25:00,中山區,自用-小客車;普通重型-機車;自用-小客車;其他人-人;其他人-人,1,25.064281,121.540825
臺北市中山區龍江路前0.0公尺,2018/5/14 下午 05:57:00,中山區,腳踏自行車-慢車;計程車-小客車,1,25.064301,121.540942
臺北市中山區民權東路1段 / 臺北市中山區林森北路,2018/1/4 下午 04:28:00,中山區,自用-小客車;普通重型-機車,1,25.062559,121.525587
臺北市中山區民權東路1段 / 臺北市中山區林森北路,2018/5/22 上午 08:40:00,中山區,自用-小客車;普通重型-機車,1,25.062609,121.525468
臺北市中山區民權東路1段 / 臺北市中山區林森北路,2018/9/26 下午 01:05:00,中山區,自用-小客車;普通重型-機車,1,25.062612,121.52557
臺北市中山區民權東路1段 / 臺北市中山區林森北路,2018/9/6 上午 05:51:00,中山區,普通重型-機車;行人-人,2,25.062634,121.525561
臺北市中山區民權東路1段 / 臺北市中山區林森北路,2018/6/5 上午 11:34:00,中山區,自用-小客車;普通重型-機車,1,25.062642,121.52559
臺北市中山區民權東路1段 / 臺北市中山區林森北路,2018/7/14 上午 09:48:00,中山區,普通重型-機車;大型重型1(550C.C.以上)-機車,2,25.06277,121.525588
臺北市中山區民權東路1段 / 臺北市中山區林森北路,2018/3/31 下午 12:44:00,中山區,普通重型-機車;計程車-小客車;計程車-小客車,1,25.062794,121.525727
臺北市中山區民權東路1段 / 臺北市中山區林森北路,2018/1/6 下午 06:25:00,中山區,計程車-小客車;普通重型-機車,1,25.062795,121.525673
臺北市中山區民權東路1段 / 臺北市中山區林森北路,2018/10/15 下午 05:40:00,中山區,普通重型-機車;自用-小客車,1,25.062823,121.525753
臺北市中山區民權東路1段 / 臺北市中山區民權東路1段,2018/5/7 下午 10:45:00,中山區,普通重型-機車;自用-小客車,1,25.06265,121.524993
臺北市中山區民權東路1段 / 臺北市中山區民權東路1段,2018/9/22 上午 07:30:00,中山區,普通重型-機車;普通重型-機車,2,25.062652,121.523627
臺北市中山區民權東路1段 / 臺北市中山區民權東路1段,2018/9/2 上午 10:50:00,中山區,普通重型-機車,1,25.062718,121.523638
臺北市中山區民權東路1段 / 臺北市中山區民權東路1段,2018/4/10 下午 10:18:00,中山區,普通重型-機車;普通重型-機車;其他人-人,3,25.062782,121.527114
臺北市中山區民權東路1段 / 臺北市中山區民權東路1段,2018/7/13 上午 08:03:00,中山區,計程車-小客車;普通重型-機車,1,25.062793,121.527112
臺北市中山區民權東路1段 / 臺北市中山區雙城街,2018/12/30 上午 12:50:00,中山區,普通重型-機車;普通重型-機車,2,25.062853,121.524309
臺北市中山區民權東路1段 / 臺北市中山區雙城街,2018/9/15 上午 08:15:00,中山區,計程車-小客車;普通重型-機車,1,25.062853,121.524356
臺北市中山區民權東路1段 / 臺北市中山區新生北路2段,2018/3/2 下午 12:00:00,中山區,遊覽車-大客車;普通重型-機車,1,25.062546,121.527531
臺北市中山區民權東路1段 / 臺北市中山區新生北路2段,2018/9/21 下午 03:09:00,中山區,普通重型-機車;普通重型-機車;乘客-人,3,25.062559,121.52754
臺北市中山區民權東路1段 / 臺北市中山區新生北路2段,2018/1/31 上午 10:00:00,中山區,自用-小客車;普通重型-機車;其他人-人,2,25.0628,121.527713
臺北市中山區民權東路1段 / 臺北市中山區新生北路2段,2018/8/14 上午 11:14:00,中山區,普通重型-機車;普通重型-機車,2,25.077704,121.495214
臺北市中山區民權東路1段 / 臺北市中山區中山北路2段,2018/4/22 上午 11:23:00,中山區,普通重型-機車;自用-小客車,1,25.061714,121.523624
臺北市中山區民權東路1段24號前0.0公尺,2018/1/12 上午 08:20:00,中山區,普通重型-機車;普通重型-機車,1,25.062634,121.523666
臺北市中山區民權東路1段2號前0.0公尺,2018/6/15 上午 09:29:00,中山區,普通重型-機車;普通重型-機車,1,25.06249,121.523089
臺北市中山區民權東路1段2號前0.0公尺,2018/5/30 下午 03:10:00,中山區,計程車-小客車;普通重型-機車,1,25.0627,121.523016
臺北市中山區民權東路1段48號前0.0公尺,2018/6/3 下午 10:18:00,中山區,租賃車-小客車;普通重型-機車,1,25.062526,121.524282
臺北市中山區民權東路1段60號前0.0公尺,2018/7/30 上午 09:00:00,中山區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.063371,121.538864
臺北市中山區民權東路1段63號前0.0公尺,2018/8/13 下午 03:38:00,中山區,普通重型-機車;普通重型-機車,2,25.06281,121.525415
臺北市中山區民權東路1段64號前0.0公尺,2018/1/12 下午 02:53:00,中山區,民營公車-大客車;乘客-人,1,25.062658,121.524885
臺北市中山區民權東路1段69號前0.0公尺,2018/5/17 下午 06:25:00,中山區,普通重型-機車;自用-小客車,1,25.062783,121.526265
臺北市中山區民權東路1段69號前0.0公尺,2018/12/10 下午 01:30:00,中山區,普通重型-機車;普通重型-機車;乘客-人;普通重型-機車;乘客-人,2,25.062814,121.526335
臺北市中山區民權東路1段71巷前0.0公尺,2018/8/1 下午 10:00:00,中山區,自用-小客車;普通重型-機車,1,25.062803,121.527101
臺北市中山區民權東路1段72號前0.0公尺,2018/7/28 上午 03:22:00,中山區,普通重型-機車;計程車-小客車,1,25.062648,121.525168
臺北市中山區民權東路1段76號前0.0公尺,2018/6/21 下午 09:36:00,中山區,普通重型-機車;自用-小客車,1,25.062639,121.525518
臺北市中山區民權東路1段前0.0公尺,2018/8/18 下午 11:30:00,中山區,自用-小客車;普通重型-機車;乘客-人,1,25.062463,121.525641
臺北市中山區民權東路1段前0.0公尺,2018/4/30 上午 08:39:00,中山區,自用-小客車;普通重型-機車;普通重型-機車;乘客-人,1,25.062556,121.526991
臺北市中山區民權東路1段前0.0公尺,2018/4/20 上午 07:10:00,中山區,普通重型-機車;自用-小客車,1,25.062573,121.525982
臺北市中山區民權東路1段前0.0公尺,2018/1/2 下午 03:36:00,中山區,計程車-小客車;普通重型-機車,1,25.062723,121.527318
臺北市中山區民權東路1段前0.0公尺,2018/1/31 上午 10:24:00,中山區,普通重型-機車;計程車-小客車;自用-小客車,1,25.0628,121.527713
臺北市中山區民權東路2段 / 臺北市中山區復興北路,2018/7/28 上午 07:56:00,中山區,普通重型-機車;普通重型-機車,1,25.062888,121.544116
臺北市中山區民權東路2段 / 臺北市中山區吉林路,2018/8/15 下午 11:30:00,中山區,普通重型-機車,1,25.062667,121.530275
臺北市中山區民權東路2段 / 臺北市中山區吉林路,2018/9/28 上午 07:30:00,中山區,普通重型-機車;自用-小客車,1,25.06247,121.530305
臺北市中山區民權東路2段 / 臺北市中山區吉林路,2018/4/11 下午 06:30:00,中山區,普通重型-機車;普通重型-機車;乘客-人,3,25.062483,121.530299
臺北市中山區民權東路2段 / 臺北市中山區吉林路,2018/6/30 上午 09:40:00,中山區,自用-小客車;普通重型-機車,1,25.062483,121.530299
臺北市中山區民權東路2段 / 臺北市中山區吉林路,2018/2/2 下午 04:20:00,中山區,普通重型-機車;自用-小客車;自用-小貨車(含客、貨兩用),1,25.062658,121.530362
臺北市中山區民權東路2段 / 臺北市中山區吉林路,2018/11/26 下午 08:28:00,中山區,普通重型-機車,1,25.062665,121.530328
臺北市中山區民權東路2段 / 臺北市中山區吉林路,2018/5/22 下午 01:23:00,中山區,自用-小客車;普通重型-機車,1,25.062672,121.530392
臺北市中山區民權東路2段 / 臺北市中山區吉林路,2018/10/11 下午 10:10:00,中山區,普通重型-機車;普通重型-機車,1,25.06268,121.530345
臺北市中山區民權東路2段 / 臺北市中山區吉林路,2018/2/20 下午 03:06:00,中山區,普通重型-機車;普通重型-機車;乘客-人,3,25.063884,121.531701
臺北市中山區民權東路2段 / 臺北市中山區建國北路2段,2018/1/5 下午 01:02:00,中山區,普通重型-機車,1,25.06181,121.534855
臺北市中山區民權東路2段 / 臺北市中山區建國北路2段,2018/5/2 下午 05:15:00,中山區,自用-小客車;普通重型-機車,1,25.061968,121.534812
臺北市中山區民權東路2段 / 臺北市中山區建國北路2段,2018/11/24 上午 08:25:00,中山區,計程車-小客車;普通重型-機車,1,25.062242,121.536688
臺北市中山區民權東路2段 / 臺北市中山區建國北路2段,2018/4/17 上午 09:35:00,中山區,自用-小客車;普通重型-機車,1,25.062302,121.537254
臺北市中山區民權東路2段 / 臺北市中山區建國北路3段,2018/6/4 上午 08:58:00,中山區,普通重型-機車;行人-人,2,25.062271,121.537302
臺北市中山區民權東路2段 / 臺北市中山區建國北路3段,2018/9/8 下午 07:19:00,中山區,自用-小客車;普通重型-機車,1,25.062502,121.537282
臺北市中山區民權東路2段 / 臺北市中山區建國北路3段,2018/12/23 上午 11:25:00,中山區,自用-小客車;普通重型-機車,1,25.063884,121.535002
臺北市中山區民權東路2段 / 臺北市中山區林森北路,2018/3/14 下午 09:34:00,中山區,普通重型-機車;普通重型-機車,2,25.062615,121.525623
臺北市中山區民權東路2段 / 臺北市中山區林森北路,2018/3/22 下午 06:20:00,中山區,租賃車-小客車;普通重型-機車,1,25.062814,121.525698
臺北市中山區民權東路2段 / 臺北市中山區龍江路,2018/11/30 上午 07:54:00,中山區,普通重型-機車;計程車-小客車;普通重型-機車,2,25.062308,121.542631
臺北市中山區民權東路2段 / 臺北市中山區龍江路,2018/2/8 上午 05:10:00,中山區,腳踏自行車-慢車;普通重型-機車,1,25.06231,121.54086
臺北市中山區民權東路2段 / 臺北市中山區民權東路2段,2018/3/14 上午 11:17:00,中山區,自用-小客車;普通重型-機車,1,25.062325,121.534849
臺北市中山區民權東路2段 / 臺北市中山區民權東路2段,2018/1/16 下午 05:18:00,中山區,自用-小客車;普通重型-機車,1,25.062383,121.531754
臺北市中山區民權東路2段 / 臺北市中山區民權東路2段,2018/11/7 上午 08:40:00,中山區,普通重型-機車;自用-小客車,1,25.062454,121.534871
臺北市中山區民權東路2段 / 臺北市中山區民權東路2段,2018/12/11 上午 07:45:00,中山區,普通重型-機車;計程車-小客車,1,25.062466,121.531758
臺北市中山區民權東路2段 / 臺北市中山區民權東路2段,2018/4/15 上午 09:43:00,中山區,計程車-小客車;普通重型-機車,1,25.062531,121.534857
臺北市中山區民權東路2段 / 臺北市中山區民權東路2段,2018/5/20 上午 10:45:00,中山區,計程車-小客車;普通重型-機車,1,25.062533,121.534965
臺北市中山區民權東路2段 / 臺北市中山區民權東路2段,2018/11/8 下午 07:06:00,中山區,普通重型-機車;自用-小客車,1,25.062637,121.531641
臺北市中山區民權東路2段 / 臺北市中山區民權東路2段,2018/7/20 下午 12:20:00,中山區,自用-小客車;腳踏自行車-慢車,1,25.064169,121.535024
臺北市中山區民權東路2段 / 臺北市中山區民族東路2段,2018/10/29 下午 12:37:00,中山區,普通重型-機車;計程車-小客車,1,25.062953,121.534978
臺北市中山區民權東路2段 / 臺北市中山區農安街,2018/2/1 下午 07:54:00,中山區,大型重型2(250-550C.C.)-機車,1,25.065126,121.535028
臺北市中山區民權東路2段 / 臺北市中山區松江路,2018/1/12 下午 04:38:00,中山區,普通重型-機車;自用-小客車;乘客-人,2,25.061951,121.531765
臺北市中山區民權東路2段 / 臺北市中山區松江路,2018/1/12 上午 10:05:00,中山區,普通重型-機車;租賃車-小客車,1,25.062365,121.533382
臺北市中山區民權東路2段 / 臺北市中山區松江路,2018/6/9 上午 09:19:00,中山區,普通重型-機車;自用-小客車,1,25.062379,121.533101
臺北市中山區民權東路2段 / 臺北市中山區松江路,2018/2/26 下午 11:20:00,中山區,自用-小客車;普通重型-機車,1,25.062398,121.5333
臺北市中山區民權東路2段 / 臺北市中山區松江路,2018/4/17 下午 05:20:00,中山區,普通重型-機車;行人-人,1,25.062398,121.5333
臺北市中山區民權東路2段 / 臺北市中山區松江路,2018/1/30 下午 10:00:00,中山區,普通重型-機車;自用-小客車,1,25.062399,121.533109
臺北市中山區民權東路2段 / 臺北市中山區松江路,2018/8/23 上午 09:08:00,中山區,普通重型-機車;普通重型-機車;乘客-人,3,25.062416,121.53304
臺北市中山區民權東路2段 / 臺北市中山區松江路,2018/7/13 上午 07:51:00,中山區,普通重型-機車;普通重型-機車,1,25.06247,121.533102
臺北市中山區民權東路2段 / 臺北市中山區松江路,2018/1/27 上午 07:40:00,中山區,普通重型-機車,1,25.062594,121.533139
臺北市中山區民權東路2段 / 臺北市中山區松江路,2018/10/24 上午 10:05:00,中山區,普通重型-機車;自用-小客車,1,25.06261,121.533292
臺北市中山區民權東路2段 / 臺北市中山區松江路,2018/5/25 上午 08:30:00,中山區,計程車-小客車;普通重型-機車;其他人-人,2,25.063416,121.534976
臺北市中山區民權東路2段 / 臺北市中山區松江路,2018/7/18 下午 03:40:00,中山區,腳踏自行車-慢車;自用-小客車,1,25.065739,121.535026
臺北市中山區民權東路2段 / 臺北市中山區新生北路2段,2018/3/10 上午 09:25:00,中山區,自用-小客車;普通重型-機車;乘客-人,2,25.062534,121.527554
臺北市中山區民權東路2段 / 臺北市中山區新生北路2段,2018/8/31 下午 03:01:00,中山區,普通重型-機車;自用-小客車;自用-大貨車;乘客-人,2,25.06274,121.527926
臺北市中山區民權東路2段 / 臺北市中山區新生北路3段,2018/5/1 上午 01:10:00,中山區,計程車-小客車;普通重型-機車,1,25.062549,121.527876
臺北市中山區民權東路2段 / 臺北市中山區新生北路3段,2018/11/25 上午 09:50:00,中山區,計程車-小客車;普通重型-機車,1,25.062741,121.527884
