發生地點,發生時間點,行政區,車種,受傷人數,緯度,經度
臺北市中正區公園路 / 臺北市中正區貴陽街1段,2019/1/15 下午 06:21:00,中正區,普通重型-機車;行人-人;乘客-人,3,25.038579,121.515238
臺北市中正區公園路 / 臺北市中正區貴陽街1段,2019/12/29 上午 09:25:00,中正區,普通重型-機車;普通重型-機車,2,25.038609,121.515248
臺北市中正區公園路 / 臺北市中正區凱達格蘭大道,2019/7/2 下午 07:00:00,中正區,民營公車-大客車;腳踏自行車-慢車,1,25.039426,121.515504
臺北市中正區公園路 / 臺北市中正區凱達格蘭大道,2019/3/11 下午 10:27:00,中正區,自用-小客車;普通重型-機車,1,25.039561,121.515581
臺北市中正區公園路 / 臺北市中正區凱達格蘭大道,2019/4/7 下午 06:07:00,中正區,普通重型-機車;普通重型-機車;乘客-人,2,25.039562,121.515554
臺北市中正區公園路 / 臺北市中正區凱達格蘭大道,2019/7/26 上午 10:22:00,中正區,計程車-小客車;腳踏自行車-慢車,1,25.039562,121.515554
臺北市中正區公園路 / 臺北市中正區凱達格蘭大道,2019/6/12 上午 07:35:00,中正區,自用-小客車;租賃車-小客車;乘客-人,1,25.039562,121.515554
臺北市中正區公園路 / 臺北市中正區凱達格蘭大道,2019/2/1 上午 11:53:00,中正區,普通重型-機車;自用-小客車,1,25.039562,121.515554
臺北市中正區公園路 / 臺北市中正區凱達格蘭大道,2019/1/24 下午 08:12:00,中正區,計程車-小客車;行人-人,1,25.039562,121.515554
臺北市中正區公園路 / 臺北市中正區凱達格蘭大道,2019/1/24 上午 09:00:00,中正區,自用-小客車;普通重型-機車,1,25.039562,121.515554
臺北市中正區公園路 / 臺北市中正區凱達格蘭大道,2019/2/20 下午 08:49:00,中正區,普通重型-機車;普通重型-機車,1,25.039568,121.515548
臺北市中正區公園路 / 臺北市中正區凱達格蘭大道,2019/11/2 下午 05:15:00,中正區,自用-小客車;普通重型-機車,1,25.039588,121.515593
臺北市中正區公園路 / 臺北市中正區青島西路,2019/10/5 下午 02:24:00,中正區,電動自行車-慢車;普通重型-機車,1,25.044991,121.517178
臺北市中正區公園路 / 臺北市中正區青島西路,2019/11/19 下午 01:39:00,中正區,普通重型-機車;自用-小貨車(含客、貨兩用),1,25.044995,121.517175
臺北市中正區公園路 / 臺北市中正區青島西路,2019/1/8 下午 05:30:00,中正區,普通重型-機車;普通重型-機車,1,25.045033,121.517146
臺北市中正區公園路 / 臺北市中正區青島西路,2019/12/6 下午 01:25:00,中正區,普通重型-機車;計程車-小客車,1,25.045044,121.517152
臺北市中正區公園路 / 臺北市中正區襄陽路,2019/6/12 上午 08:58:00,中正區,普通重型-機車;普通重型-機車,2,25.043356,121.516661
臺北市中正區公園路 / 臺北市中正區信陽街,2019/11/15 下午 12:02:00,中正區,普通重型-機車;計程車-小客車,1,25.044369,121.51679
臺北市中正區公園路 / 臺北市中正區信陽街,2019/7/22 下午 12:23:00,中正區,行人-人;普通重型-機車,2,25.044641,121.517023
臺北市中正區公園路 / 臺北市中正區信陽街,2019/6/6 下午 02:35:00,中正區,計程車-小客車;普通重型-機車,1,25.044641,121.517023
臺北市中正區公園路 / 臺北市中正區許昌街,2019/7/9 下午 10:31:00,中正區,普通重型-機車;普通重型-機車,2,25.04546,121.517258
臺北市中正區公園路 / 臺北市中正區許昌街,2019/4/15 上午 02:35:00,中正區,自用-大貨車;普通重型-機車,1,25.04546,121.517263
臺北市中正區公園路 / 臺北市中正區許昌街,2019/10/30 上午 11:41:00,中正區,普通重型-機車;計程車-小客車;自用-小客車,1,25.04546,121.517263
臺北市中正區公園路 / 臺北市中正區許昌街,2019/9/4 上午 09:20:00,中正區,普通重型-機車;計程車-小客車,1,25.04546,121.517263
臺北市中正區公園路 / 臺北市中正區許昌街,2019/10/7 下午 04:18:00,中正區,普通重型-機車;普通重型-機車,1,25.04546,121.517263
臺北市中正區公園路 / 臺北市中正區許昌街,2019/8/21 上午 12:05:00,中正區,普通重型-機車;計程車-小客車,1,25.045462,121.517261
臺北市中正區公園路 / 臺北市中正區許昌街,2019/11/7 下午 11:50:00,中正區,普通重型-機車;計程車-小客車,1,25.045467,121.517238
臺北市中正區公園路15號前0.0公尺,2019/2/17 下午 08:21:00,中正區,普通重型-機車,1,25.045027,121.517138
臺北市中正區公園路15號前0.0公尺,2019/7/21 下午 03:07:00,中正區,腳踏自行車-慢車;自用-小客車,1,25.045076,121.51718
臺北市中正區公園路26號前0.0公尺,2019/12/12 下午 09:56:00,中正區,腳踏自行車-慢車;普通重型-機車,1,25.045028,121.517088
臺北市中正區公園路29號前0.0公尺,2019/9/26 下午 06:12:00,中正區,普通重型-機車;計程車-小客車,1,25.036182,121.515004
臺北市中正區公園路30號前0.0公尺,2019/4/27 下午 01:48:00,中正區,計程車-小客車;行人-人,1,25.041222,121.516059
臺北市中正區公園路32號前0.0公尺,2019/1/29 下午 04:15:00,中正區,自用-小客車;普通重型-機車;乘客-人,2,25.043924,121.516818
臺北市中正區公園路34號前0.0公尺,2019/4/17 下午 04:44:00,中正區,自用-小客車;普通重型-機車,1,25.044678,121.517489
臺北市中正區公園路64號前0.0公尺,2019/5/24 下午 05:30:00,中正區,普通重型-機車;普通重型-機車,2,25.037466,121.515108
臺北市中正區公園路前0.0公尺,2019/5/21 上午 08:05:00,中正區,自用-小客車;普通重型-機車;乘客-人;乘客-人,2,25.035585,121.515061
臺北市中正區公園路前0.0公尺,2019/10/24 上午 08:26:00,中正區,普通重型-機車;行人-人;自用-小客車,1,25.037305,121.515112
臺北市中正區公園路前0.0公尺,2019/8/19 上午 09:00:00,中正區,普通重型-機車;乘客-人;其他人-人,3,25.039465,121.515507
臺北市中正區公園路前0.0公尺,2019/1/9 下午 03:25:00,中正區,自用-小客車;自用-小客車;自用-小客車;乘客-人,1,25.041222,121.516059
臺北市中正區公園路前0.0公尺,2019/6/21 下午 04:08:00,中正區,民營公車-大客車;乘客-人,1,25.041222,121.516059
臺北市中正區公園路前0.0公尺,2019/7/17 上午 11:22:00,中正區,民營公車-大客車;乘客-人,1,25.041737,121.516225
臺北市中正區公園路前0.0公尺,2019/7/16 下午 03:13:00,中正區,租賃車-小客車;普通重型-機車,1,25.042867,121.516568
臺北市中正區公園路前0.0公尺,2019/4/18 上午 11:40:00,中正區,遊覽車-大客車;乘客-人,1,25.046029,121.518985
臺北市中正區古亭202燈桿,2019/8/5 下午 12:15:00,中正區,腳踏自行車-慢車;腳踏自行車-慢車,2,25.020613,121.520147
臺北市中正區牯嶺街 / 臺北市中正區福州街,2019/3/31 上午 03:40:00,中正區,自用-小客車;普通重型-機車;乘客-人,1,25.028275,121.517721
臺北市中正區牯嶺街 / 臺北市中正區福州街,2019/8/1 上午 03:42:00,中正區,計程車-小客車;自用-小客車;乘客-人,1,25.028275,121.517721
臺北市中正區牯嶺街 / 臺北市中正區福州街,2019/7/9 下午 03:25:00,中正區,自用-小客車;行人-人,1,25.028275,121.517721
臺北市中正區牯嶺街 / 臺北市中正區福州街,2019/1/20 上午 08:21:00,中正區,計程車-小客車;普通重型-機車;乘客-人,1,25.028275,121.517721
臺北市中正區牯嶺街 / 臺北市中正區牯嶺街,2019/8/29 下午 12:05:00,中正區,自用-小客車;普通重型-機車,1,25.02599,121.518995
臺北市中正區牯嶺街 / 臺北市中正區牯嶺街,2019/1/3 上午 07:50:00,中正區,自用-小客車;普通重型-機車,1,25.026,121.519012
臺北市中正區牯嶺街 / 臺北市中正區牯嶺街,2019/11/16 上午 11:53:00,中正區,普通重型-機車;自用-小客車,1,25.026006,121.518991
臺北市中正區牯嶺街 / 臺北市中正區牯嶺街,2019/12/30 下午 12:45:00,中正區,計程車-小客車;普通重型-機車;乘客-人,1,25.027832,121.518016
臺北市中正區牯嶺街 / 臺北市中正區牯嶺街,2019/9/12 下午 06:22:00,中正區,自用-小客車;行人-人,1,25.030326,121.516176
臺北市中正區牯嶺街 / 臺北市中正區牯嶺街,2019/5/20 上午 08:45:00,中正區,普通重型-機車;行人-人,1,25.031709,121.515196
臺北市中正區牯嶺街 / 臺北市中正區和平西路1段,2019/3/15 下午 03:31:00,中正區,計程車-小客車;普通重型-機車,1,25.026482,121.518983
臺北市中正區牯嶺街 / 臺北市中正區南海路,2019/10/24 下午 03:28:00,中正區,普通重型-機車;普通重型-機車;乘客-人,2,25.032008,121.514975
臺北市中正區牯嶺街 / 臺北市中正區南海路,2019/10/24 下午 09:39:00,中正區,普通輕型-機車;自用-小客車,1,25.032015,121.514975
臺北市中正區牯嶺街 / 臺北市中正區同安街,2019/1/10 下午 12:50:00,中正區,自用-小客車;普通重型-機車;自用-小貨車(含客、貨兩用),1,25.022212,121.517421
臺北市中正區牯嶺街 / 臺北市中正區廈門街,2019/4/16 上午 08:13:00,中正區,自用-小客車;普通重型-機車,1,25.022087,121.517503
臺北市中正區牯嶺街 / 臺北市中正區廈門街,2019/2/10 下午 09:41:00,中正區,計程車-小客車;行人-人,1,25.023353,121.519033
臺北市中正區牯嶺街 / 臺北市中正區廈門街,2019/10/28 上午 10:40:00,中正區,自用-小客車;普通重型-機車,1,25.027422,121.518339
臺北市中正區牯嶺街 / 臺北市中正區廈門街,2019/4/18 下午 02:50:00,中正區,自用-小客車;普通輕型-機車,1,25.027446,121.518326
臺北市中正區牯嶺街 / 臺北市中正區重慶南路3段,2019/4/3 上午 08:20:00,中正區,普通重型-機車;普通重型-機車,1,25.029539,121.516712
臺北市中正區牯嶺街105號前0.0公尺,2019/4/19 上午 08:49:00,中正區,自用-小客車;普通重型-機車,1,25.025425,121.519012
臺北市中正區牯嶺街61-6號前0.0公尺,2019/8/2 上午 11:12:00,中正區,租賃車-小客車;普通重型-機車,1,25.02906,121.517145
臺北市中正區牯嶺街95巷前0.0公尺,2019/4/3 上午 07:18:00,中正區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.02528,121.521239
臺北市中正區館前路 / 臺北市中正區館前路,2019/11/23 下午 07:59:00,中正區,普通重型-機車;計程車-小客車,1,25.044113,121.514734
臺北市中正區館前路 / 臺北市中正區開封街1段,2019/1/29 上午 09:36:00,中正區,計程車-小客車;普通重型-機車,1,25.045967,121.514999
臺北市中正區館前路 / 臺北市中正區開封街1段,2019/12/24 下午 03:37:00,中正區,計程車-小客車;行人-人,1,25.045999,121.514993
臺北市中正區館前路 / 臺北市中正區開封街1段,2019/8/10 下午 04:27:00,中正區,普通重型-機車;行人-人,1,25.046015,121.515025
臺北市中正區館前路 / 臺北市中正區開封街1段,2019/12/19 上午 12:31:00,中正區,計程車-小客車;腳踏自行車-慢車,1,25.046067,121.515024
臺北市中正區館前路 / 臺北市中正區襄陽路,2019/3/12 下午 05:09:00,中正區,普通重型-機車;自用-小客車,1,25.043407,121.515005
臺北市中正區館前路 / 臺北市中正區襄陽路,2019/11/8 上午 07:27:00,中正區,普通重型-機車;普通重型-機車,2,25.043407,121.515005
臺北市中正區館前路 / 臺北市中正區襄陽路,2019/11/19 下午 07:37:00,中正區,計程車-小客車;普通重型-機車,1,25.043407,121.515005
臺北市中正區館前路 / 臺北市中正區襄陽路,2019/5/30 下午 06:00:00,中正區,普通重型-機車;租賃車-小客車;普通重型-機車;乘客-人,3,25.043407,121.515005
臺北市中正區館前路 / 臺北市中正區襄陽路,2019/12/12 上午 07:40:00,中正區,自用-小客車;普通重型-機車,1,25.043407,121.515007
臺北市中正區館前路 / 臺北市中正區襄陽路,2019/9/27 下午 08:07:00,中正區,計程車-小客車;普通重型-機車;乘客-人,2,25.043427,121.514974
臺北市中正區館前路 / 臺北市中正區襄陽路,2019/5/2 上午 07:40:00,中正區,普通重型-機車;自用-小客車,1,25.043447,121.514958
臺北市中正區館前路 / 臺北市中正區信陽街,2019/5/4 上午 01:23:00,中正區,普通重型-機車;計程車-小客車,1,25.044581,121.514996
臺北市中正區館前路 / 臺北市中正區許昌街,2019/7/7 下午 01:02:00,中正區,租賃車-小客車;普通重型-機車,1,25.045526,121.515004
臺北市中正區館前路18號前0.0公尺,2019/5/19 下午 02:15:00,中正區,租賃車-小客車;自用-小貨車(含客、貨兩用),1,25.045359,121.514866
臺北市中正區館前路46號前0.0公尺,2019/11/3 下午 10:15:00,中正區,普通重型-機車;普通重型-機車,1,25.043671,121.515186
臺北市中正區館前路6-2號前0.0公尺,2019/8/11 上午 10:52:00,中正區,普通重型-機車;計程車-小客車;計程車-小客車,1,25.046081,121.51503
臺北市中正區館前路6號前0.0公尺,2019/9/23 上午 08:30:00,中正區,腳踏自行車-慢車;行人-人,1,25.046086,121.514968
臺北市中正區館前路8號前0.0公尺,2019/2/26 上午 01:20:00,中正區,計程車-小客車;普通重型-機車;其他人-人,1,25.045901,121.515
臺北市中正區館前路8號前0.0公尺,2019/9/6 下午 09:15:00,中正區,普通重型-機車;普通重型-機車,1,25.045985,121.514963
臺北市中正區廣州街 / 臺北市中正區愛國西路,2019/12/31 下午 05:31:00,中正區,自用-小客車;普通重型-機車,1,25.035496,121.50859
臺北市中正區廣州街 / 臺北市中正區愛國西路,2019/3/27 下午 07:19:00,中正區,普通輕型-機車;普通重型-機車,2,25.036673,121.507549
臺北市中正區廣州街 / 臺北市中正區博愛路,2019/7/19 上午 10:40:00,中正區,普通重型-機車;自用-小客車,1,25.034909,121.510661
臺北市中正區廣州街 / 臺北市中正區廣州街,2019/5/30 上午 08:29:00,中正區,自用-小客車;普通重型-機車,1,25.035107,121.509867
臺北市中正區廣州街 / 臺北市中正區廣州街,2019/10/23 下午 01:50:00,中正區,普通重型-機車;腳踏自行車-慢車,1,25.035503,121.508435
臺北市中正區廣州街 / 臺北市中正區廣州街,2019/5/21 上午 09:35:00,中正區,自用-小貨車(含客、貨兩用);行人-人,1,25.035525,121.508307
臺北市中正區廣州街 / 臺北市中正區延平南路,2019/4/24 下午 03:51:00,中正區,自用-小貨車(含客、貨兩用);行人-人,1,25.035697,121.507738
臺北市中正區廣州街1-3號前0.0公尺,2019/5/30 上午 07:05:00,中正區,自用-小客車;普通重型-機車,1,25.03511,121.509871
臺北市中正區貴陽街1段 / 臺北市中正區博愛路,2019/3/22 下午 07:03:00,中正區,自用-小客車;行人-人,1,25.038959,121.511163
臺北市中正區貴陽街1段 / 臺北市中正區博愛路,2019/7/7 上午 07:05:00,中正區,自用-小客車;普通重型-機車,1,25.039318,121.509824
臺北市中正區貴陽街1段 / 臺北市中正區公園路,2019/8/22 下午 10:15:00,中正區,普通重型-機車;普通重型-機車,1,25.038579,121.515238
臺北市中正區貴陽街1段 / 臺北市中正區公園路,2019/1/21 上午 10:54:00,中正區,普通重型-機車;普通重型-機車;乘客-人,3,25.038579,121.515238
臺北市中正區貴陽街1段 / 臺北市中正區懷寧街,2019/11/8 下午 01:05:00,中正區,普通重型-機車;計程車-小客車;自用-小客車,1,25.03866,121.513728
臺北市中正區貴陽街1段 / 臺北市中正區懷寧街,2019/12/15 下午 11:34:00,中正區,普通重型-機車;普通重型-機車,2,25.038687,121.513749
臺北市中正區貴陽街1段 / 臺北市中正區懷寧街,2019/8/13 上午 06:50:00,中正區,自用-小客車;普通重型-機車,1,25.038689,121.513737
臺北市中正區貴陽街1段 / 臺北市中正區懷寧街,2019/12/30 上午 09:49:00,中正區,自用-小客車;普通重型-機車,1,25.038699,121.513739
臺北市中正區貴陽街1段 / 臺北市中正區桃源街,2019/7/18 上午 08:20:00,中正區,民營公車-大客車;普通重型-機車,1,25.039035,121.509781
臺北市中正區貴陽街1段120號前0.0公尺,2019/9/24 上午 09:40:00,中正區,普通重型-機車;計程車-小客車,1,25.039115,121.508047
臺北市中正區貴陽街1段120號前0.0公尺,2019/10/2 上午 10:46:00,中正區,自用-小客車;普通重型-機車;乘客-人,2,25.039164,121.507844
臺北市中正區貴陽街1段235號前0.0公尺,2019/12/20 下午 01:06:00,中正區,自用-小客車;普通重型-機車,1,25.039057,121.509245
臺北市中正區貴陽街1段243號前0.0公尺,2019/5/9 下午 03:02:00,中正區,自用-小客車;普通重型-機車,1,25.039192,121.507622
臺北市中正區貴陽街1段56號前0.0公尺,2019/11/25 下午 07:45:00,中正區,腳踏自行車-慢車;計程車-小客車,1,25.03895,121.510152
臺北市中正區貴陽街1段58號前0.0公尺,2019/12/27 下午 04:19:00,中正區,計程車-小客車;普通輕型-機車,1,25.038987,121.509888
臺北市中正區貴陽街1段前0.0公尺,2019/2/27 上午 11:13:00,中正區,自用-小客車;大型重型2(250-550C.C.)-機車,1,25.038213,121.516821
臺北市中正區貴陽街1段前0.0公尺,2019/4/21 下午 03:03:00,中正區,自用-小客車;普通重型-機車,1,25.038253,121.516635
臺北市中正區貴陽街1段前0.0公尺,2019/1/2 下午 06:12:00,中正區,行人-人;普通重型-機車,2,25.038607,121.514613
臺北市中正區貴陽街1段前0.0公尺,2019/1/18 上午 08:30:00,中正區,普通重型-機車;自用-小貨車(含客、貨兩用),1,25.038796,121.512413
臺北市中正區貴陽街1段前0.0公尺,2019/2/12 上午 08:40:00,中正區,普通重型-機車,1,25.039318,121.509824
臺北市中正區漢口街1段 / 臺北市中正區懷寧街,2019/3/22 下午 05:29:00,中正區,自用-小客車;普通重型-機車;乘客-人,2,25.045162,121.514177
臺北市中正區漢口街1段 / 臺北市中正區懷寧街,2019/1/12 下午 09:45:00,中正區,自用-小客車;普通重型-機車,1,25.045162,121.514177
臺北市中正區漢口街1段 / 臺北市中正區中華路1段,2019/8/13 下午 04:57:00,中正區,計程車-小客車;普通重型-機車,1,25.045145,121.509386
臺北市中正區漢口街1段132號前0.0公尺,2019/10/8 上午 10:30:00,中正區,計程車-小客車;普通重型-機車;普通重型-機車,1,25.04514,121.509992
臺北市中正區漢口街1段144號前0.0公尺,2019/2/2 下午 04:00:00,中正區,行人-人;普通重型-機車,2,25.045174,121.509666
臺北市中正區杭州北路1號前0.0公尺,2019/12/19 上午 08:00:00,中正區,民營客運-大客車;自用-小客車;自用-小客車;自用-小客車,1,25.045003,121.527167
臺北市中正區杭州南路1段 / 臺北市中正區愛國東路,2019/3/11 下午 12:27:00,中正區,民營公車-大客車;腳踏自行車-慢車,1,25.032289,121.522501
臺北市中正區杭州南路1段 / 臺北市中正區丹陽街,2019/11/16 下午 08:05:00,中正區,自用-小客車;行人-人,1,25.039014,121.525408
臺北市中正區杭州南路1段 / 臺北市中正區杭州南路1段,2019/7/9 下午 01:49:00,中正區,普通重型-機車;計程車-小客車,1,25.036498,121.524772
臺北市中正區杭州南路1段 / 臺北市中正區杭州南路1段,2019/5/25 下午 04:45:00,中正區,租賃車-小客車;普通重型-機車;乘客-人,2,25.037512,121.525098
臺北市中正區杭州南路1段 / 臺北市中正區濟南路1段,2019/11/11 下午 12:55:00,中正區,自用-小客車;腳踏自行車-慢車,1,25.04162,121.526186
臺北市中正區杭州南路1段 / 臺北市中正區濟南路1段,2019/8/6 下午 05:45:00,中正區,普通重型-機車;自用-小客車,1,25.041624,121.526138
臺北市中正區杭州南路1段 / 臺北市中正區濟南路2段,2019/5/31 下午 01:20:00,中正區,普通重型-機車;普通重型-機車;乘客-人,2,25.041582,121.52615
臺北市中正區杭州南路1段 / 臺北市中正區濟南路2段,2019/3/3 上午 09:22:00,中正區,計程車-小客車;行人-人,1,25.041582,121.52615
臺北市中正區杭州南路1段 / 臺北市中正區青島東路,2019/9/25 下午 01:15:00,中正區,普通重型-機車;計程車-小客車,1,25.042787,121.526487
臺北市中正區杭州南路1段 / 臺北市中正區徐州路,2019/10/31 上午 10:45:00,中正區,計程車-小客車;普通重型-機車,1,25.040146,121.525697
臺北市中正區杭州南路1段 / 臺北市中正區徐州路,2019/5/2 上午 07:57:00,中正區,普通重型-機車;普通輕型-機車,2,25.040185,121.525739
臺北市中正區杭州南路1段 / 臺北市中正區徐州路,2019/6/20 上午 09:50:00,中正區,自用-小客車;腳踏自行車-慢車,1,25.040194,121.525737
臺北市中正區杭州南路1段101巷前0.0公尺,2019/9/3 下午 04:56:00,中正區,租賃車-小客車;普通重型-機車,1,25.03769,121.526041
臺北市中正區杭州南路1段125號前0.0公尺,2019/1/20 下午 01:31:00,中正區,普通重型-機車;普通重型-機車,2,25.03687,121.524883
臺北市中正區杭州南路1段153號前0.0公尺,2019/1/11 上午 08:00:00,中正區,普通重型-機車;自用-小客車,1,25.03586,121.524511
臺北市中正區杭州南路1段16號前0.0公尺,2019/5/2 下午 10:10:00,中正區,普通重型-機車;腳踏自行車-慢車,2,25.038791,121.525319
臺北市中正區杭州南路1段23號前0.0公尺,2019/3/15 下午 06:15:00,中正區,普通重型-機車;普通重型-機車;自用-小客車,2,25.042677,121.526448
臺北市中正區杭州南路1段24號前0.0公尺,2019/7/1 下午 06:15:00,中正區,普通重型-機車;自用-小客車;普通重型-機車;普通重型-機車,2,25.036879,121.524773
臺北市中正區杭州南路1段24號前0.0公尺,2019/10/1 上午 09:03:00,中正區,計程車-小客車;普通重型-機車;乘客-人,1,25.037611,121.524666
臺北市中正區杭州南路1段63號前0.0公尺,2019/7/8 下午 10:02:00,中正區,普通重型-機車;自用-小客車,1,25.040226,121.525742
臺北市中正區杭州南路1段69號前0.0公尺,2019/4/24 下午 04:27:00,中正區,普通重型-機車,1,25.040038,121.525689
臺北市中正區杭州南路1段71巷25號前0.0公尺,2019/11/14 下午 05:31:00,中正區,普通重型-機車,1,25.039123,121.528175
臺北市中正區杭州南路2段 / 臺北市中正區愛國東路,2019/7/19 上午 09:40:00,中正區,自用-小客車;腳踏自行車-慢車,1,25.032391,121.522607
臺北市中正區杭州南路2段 / 臺北市中正區金華街,2019/4/26 上午 11:49:00,中正區,普通重型-機車;普通重型-機車,2,25.030836,121.52228
臺北市中正區杭州南路2段 / 臺北市中正區金華街,2019/10/29 下午 09:34:00,中正區,普通重型-機車;普通重型-機車;乘客-人,1,25.03091,121.522247
臺北市中正區杭州南路2段117號前0.0公尺,2019/6/11 下午 07:29:00,中正區,自用-小客車;普通重型-機車,1,25.028349,121.521721
臺北市中正區和平西路1段 / 臺北市中正區福州街,2019/12/7 下午 08:25:00,中正區,民營公車-大客車;普通重型-機車,1,25.027333,121.51604
臺北市中正區和平西路1段 / 臺北市中正區牯嶺街,2019/11/27 下午 11:20:00,中正區,腳踏自行車-慢車;普通輕型-機車,2,25.026482,121.518983
臺北市中正區和平西路1段 / 臺北市中正區牯嶺街,2019/5/6 下午 04:30:00,中正區,自用-小客車;普通重型-機車,1,25.027033,121.51696
臺北市中正區和平西路1段 / 臺北市中正區莒光路,2019/11/23 上午 12:05:00,中正區,普通重型-機車;自用-小客車,1,25.031209,121.507846
臺北市中正區和平西路1段 / 臺北市中正區南昌路2段,2019/3/10 下午 09:45:00,中正區,計程車-小客車;普通重型-機車;乘客-人,1,25.026764,121.521144
臺北市中正區和平西路1段 / 臺北市中正區南昌路2段,2019/12/21 上午 07:08:00,中正區,計程車-小客車;普通重型-機車,1,25.026778,121.521151
臺北市中正區和平西路1段 / 臺北市中正區南昌路2段,2019/2/2 上午 09:56:00,中正區,自用-小客車;普通重型-機車,1,25.026857,121.521003
臺北市中正區和平西路1段 / 臺北市中正區南昌路2段,2019/12/7 上午 09:05:00,中正區,自用-小客車;普通重型-機車;行人-人;行人-人,3,25.026888,121.521045
臺北市中正區和平西路1段 / 臺北市中正區南昌路2段,2019/9/19 上午 07:55:00,中正區,普通重型-機車;行人-人,1,25.026941,121.521001
臺北市中正區和平西路1段 / 臺北市中正區泉州街,2019/2/5 下午 06:30:00,中正區,計程車-小客車;乘客-人;乘客-人,2,25.02748,121.514859
臺北市中正區和平西路1段 / 臺北市中正區泉州街,2019/3/16 上午 06:35:00,中正區,普通重型-機車;普通重型-機車,2,25.027536,121.514717
臺北市中正區和平西路1段 / 臺北市中正區泉州街,2019/4/30 下午 09:15:00,中正區,自用-小客車;普通輕型-機車,1,25.027543,121.51481
臺北市中正區和平西路1段 / 臺北市中正區泉州街,2019/11/7 下午 03:45:00,中正區,普通重型-機車;普通重型-機車,2,25.027611,121.514635
臺北市中正區和平西路1段 / 臺北市中正區泉州街,2019/4/11 上午 10:15:00,中正區,計程車-小客車;普通重型-機車,1,25.027642,121.514956
臺北市中正區和平西路1段 / 臺北市中正區泉州街,2019/1/7 下午 07:06:00,中正區,自用-小客車;普通重型-機車;乘客-人,2,25.027663,121.514821
臺北市中正區和平西路1段 / 臺北市中正區泉州街,2019/6/28 下午 08:15:00,中正區,普通重型-機車;普通重型-機車,2,25.027676,121.514664
臺北市中正區和平西路1段 / 臺北市中正區廈門街,2019/12/7 下午 12:54:00,中正區,租賃車-小客車;計程車-小客車;普通重型-機車,1,25.026645,121.518112
臺北市中正區和平西路1段 / 臺北市中正區廈門街,2019/6/8 上午 11:45:00,中正區,計程車-小客車;普通重型-機車;乘客-人,1,25.026657,121.517956
臺北市中正區和平西路1段 / 臺北市中正區廈門街,2019/1/9 下午 04:42:00,中正區,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車;乘客-人,3,25.026664,121.517963
臺北市中正區和平西路1段 / 臺北市中正區廈門街,2019/5/7 上午 07:50:00,中正區,普通重型-機車;普通重型-機車,2,25.026664,121.517963
臺北市中正區和平西路1段 / 臺北市中正區廈門街,2019/3/18 上午 10:20:00,中正區,自用-小客車;普通重型-機車,1,25.026664,121.517963
臺北市中正區和平西路1段 / 臺北市中正區廈門街,2019/12/8 上午 09:08:00,中正區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.026664,121.517963
臺北市中正區和平西路1段 / 臺北市中正區廈門街,2019/7/4 下午 03:05:00,中正區,自用-小客車;普通重型-機車,1,25.026664,121.517963
臺北市中正區和平西路1段 / 臺北市中正區廈門街,2019/9/26 下午 12:45:00,中正區,計程車-小客車;普通重型-機車,1,25.026664,121.517963
臺北市中正區和平西路1段 / 臺北市中正區廈門街,2019/5/24 上午 09:58:00,中正區,普通重型-機車;普通重型-機車;乘客-人,2,25.026664,121.517963
臺北市中正區和平西路1段 / 臺北市中正區廈門街,2019/2/23 下午 08:30:00,中正區,自用-小客車;普通重型-機車,1,25.026664,121.517963
臺北市中正區和平西路1段 / 臺北市中正區廈門街,2019/8/9 上午 12:18:00,中正區,計程車-小客車,1,25.026678,121.517981
臺北市中正區和平西路1段 / 臺北市中正區廈門街,2019/9/7 上午 07:40:00,中正區,自用-小客車;普通重型-機車,1,25.026753,121.518007
臺北市中正區和平西路1段 / 臺北市中正區廈門街,2019/12/13 下午 07:05:00,中正區,自用-小客車;普通重型-機車,1,25.02677,121.518024
臺北市中正區和平西路1段 / 臺北市中正區廈門街,2019/10/9 下午 02:49:00,中正區,租賃車-小客車;普通重型-機車,1,25.026775,121.518024
臺北市中正區和平西路1段 / 臺北市中正區重慶南路3段,2019/11/16 上午 09:30:00,中正區,普通重型-機車;普通重型-機車,1,25.027151,121.516101
臺北市中正區和平西路1段 / 臺北市中正區重慶南路3段,2019/9/15 下午 07:20:00,中正區,普通重型-機車;普通重型-機車,1,25.027215,121.51584
臺北市中正區和平西路1段 / 臺北市中正區重慶南路3段,2019/1/26 下午 07:07:00,中正區,計程車-小客車;自用-小客車,1,25.027221,121.51608
臺北市中正區和平西路1段 / 臺北市中正區重慶南路3段,2019/6/21 上午 08:45:00,中正區,普通重型-機車;普通重型-機車;普通重型-機車,2,25.027246,121.515859
臺北市中正區和平西路1段 / 臺北市中正區重慶南路3段,2019/5/29 下午 09:13:00,中正區,自用-小客車;普通重型-機車,1,25.029662,121.515481
臺北市中正區和平西路1段109號前0.0公尺,2019/10/31 下午 05:48:00,中正區,自用-小客車;普通重型-機車,1,25.026981,121.517253
臺北市中正區和平西路1段134號前0.0公尺,2019/2/15 上午 08:30:00,中正區,普通重型-機車;普通重型-機車;普通重型-機車,1,25.02696,121.51653
